affiliate_id;created_at;date;updated_at;amount;status;type;fee_id
967;2002-04-01 00:00:00;2002-12-01 00:00:00;2003-01-30;180;Pagado;cash;1
967;2003-01-01 00:00:00;2003-05-01 00:00:00;2003-06-04;100;Pagado;cash;1
967;2003-06-01 00:00:00;2003-06-01 00:00:00;2003-07-23;20;Pagado;cash;1
967;2003-07-01 00:00:00;2003-07-01 00:00:00;2003-07-24;20;Pagado;cash;1
967;2003-08-01 00:00:00;2003-08-01 00:00:00;2003-09-17;20;Pagado;cash;1
967;2003-09-01 00:00:00;2003-10-01 00:00:00;2003-10-10;40;Pagado;cash;1
967;2003-11-01 00:00:00;2003-11-01 00:00:00;2004-01-23;20;Pagado;cash;1
967;2003-12-01 00:00:00;2003-12-01 00:00:00;2004-02-05;20;Pagado;cash;1
967;2004-01-01 00:00:00;2004-01-01 00:00:00;2004-03-03;20;Pagado;cash;1
967;2004-08-01 00:00:00;2004-09-01 00:00:00;2004-09-29;40;Pagado;cash;1
967;2004-10-01 00:00:00;2004-10-01 00:00:00;2004-11-08;20;Pagado;cash;1
967;2004-11-01 00:00:00;2004-11-01 00:00:00;2004-12-14;20;Pagado;cash;1
967;2004-12-01 00:00:00;2004-12-01 00:00:00;2004-12-31;20;Pagado;cash;1
967;2005-01-01 00:00:00;2005-03-01 00:00:00;2005-06-23;60;Pagado;cash;1
967;2005-04-01 00:00:00;2008-08-01 00:00:00;2011-12-19;820;Pagado;cash;1
967;2008-09-01 00:00:00;2010-10-01 00:00:00;2012-12-14;520;Pagado;cash;1
967;2010-11-01 00:00:00;2012-11-01 00:00:00;2013-12-16;500;Pagado;cash;1
967;2012-12-01 00:00:00;2013-11-01 00:00:00;2013-12-17;240;Pagado;cash;1
967;2013-12-01 00:00:00;2014-11-01 00:00:00;2014-11-21;240;Pagado;cash;1
967;2014-12-01 00:00:00;2015-11-01 00:00:00;2015-12-03;240;Pagado;cash;1
967;2015-12-01 00:00:00;2016-11-01 00:00:00;2016-12-12;240;Pagado;cash;1
967;2016-12-01 00:00:00;2017-11-01 00:00:00;2017-12-11;240;Pagado;cash;1
967;2017-12-01 00:00:00;2018-12-01 00:00:00;2018-12-18;260;Pagado;cash;1
967;2019-01-01 00:00:00;2019-12-01 00:00:00;2019-12-10;240;Pagado;cash;1
967;2020-01-01 00:00:00;2020-12-01 00:00:00;2020-12-04;240;Pagado;cash;1
967;2021-01-01 00:00:00;2021-12-01 00:00:00;2021-11-29;240;Pagado;cash;1
967;2022-01-01 00:00:00;2022-09-01 00:00:00;2022-09-13;180;Pagado;cash;1
967;2022-10-01 00:00:00;2022-12-01 00:00:00;2022-11-24;60;Pagado;cash;1
967;2023-01-01 00:00:00;2023-12-01 00:00:00;2023-11-27;240;Pagado;cash;1
967;2024-01-01 00:00:00;2024-12-01 00:00:00;2024-11-27;360;Pagado;cash;1
967;2025-01-01 00:00:00;2025-12-01 00:00:00;2025-12-16;360;Pagado;cash;1
968;2002-04-01 00:00:00;2002-05-01 00:00:00;2004-09-14;40;Pagado;cash;1
968;2002-06-01 00:00:00;2002-10-01 00:00:00;2006-11-07;100;Pagado;cash;1
968;2002-11-01 00:00:00;2003-03-01 00:00:00;2006-11-09;100;Pagado;cash;1
968;2003-04-01 00:00:00;2003-08-01 00:00:00;2006-12-22;100;Pagado;cash;1
968;2003-09-01 00:00:00;2003-10-01 00:00:00;2007-01-29;40;Pagado;cash;1
968;2003-11-01 00:00:00;2006-09-01 00:00:00;2014-12-11;700;Pagado;cash;1
970;2007-11-01 00:00:00;2007-11-01 00:00:00;2015-06-12;20;Pagado;cash;1
971;2002-04-01 00:00:00;2003-09-01 00:00:00;2003-10-09;360;Pagado;cash;1
971;2004-09-01 00:00:00;2004-12-01 00:00:00;2004-12-20;80;Pagado;cash;1
971;2005-01-01 00:00:00;2005-03-01 00:00:00;2005-04-29;60;Pagado;cash;1
971;2005-04-01 00:00:00;2005-11-01 00:00:00;2006-01-23;160;Pagado;cash;1
971;2005-12-01 00:00:00;2006-06-01 00:00:00;2006-07-19;140;Pagado;cash;1
971;2006-07-01 00:00:00;2006-08-01 00:00:00;2006-12-12;40;Pagado;cash;1
971;2006-09-01 00:00:00;2006-11-01 00:00:00;2006-12-22;60;Pagado;cash;1
971;2006-12-01 00:00:00;2007-12-01 00:00:00;2007-10-23;260;Pagado;cash;1
971;2008-01-01 00:00:00;2008-12-01 00:00:00;2008-11-22;240;Pagado;cash;1
971;2009-01-01 00:00:00;2009-12-01 00:00:00;2009-12-14;240;Pagado;cash;1
971;2010-01-01 00:00:00;2010-12-01 00:00:00;2010-12-23;240;Pagado;cash;1
971;2011-01-01 00:00:00;2012-03-01 00:00:00;2012-01-10;300;Pagado;cash;1
971;2012-04-01 00:00:00;2012-12-01 00:00:00;2012-12-04;180;Pagado;cash;1
971;2013-01-01 00:00:00;2013-10-01 00:00:00;2013-12-19;200;Pagado;cash;1
971;2013-11-01 00:00:00;2014-01-01 00:00:00;2013-12-20;60;Pagado;cash;1
971;2014-02-01 00:00:00;2014-11-01 00:00:00;2014-09-11;200;Pagado;cash;1
971;2014-12-01 00:00:00;2014-12-01 00:00:00;2014-12-22;20;Pagado;cash;1
971;2015-01-01 00:00:00;2015-05-01 00:00:00;2015-05-27;100;Pagado;cash;1
971;2015-06-01 00:00:00;2016-08-01 00:00:00;2015-12-18;300;Pagado;cash;1
971;2016-09-01 00:00:00;2017-01-01 00:00:00;2016-10-13;100;Pagado;cash;1
971;2017-02-01 00:00:00;2017-06-01 00:00:00;2017-02-06;100;Pagado;cash;1
971;2017-07-01 00:00:00;2018-04-01 00:00:00;2017-10-04;200;Pagado;cash;1
971;2018-05-01 00:00:00;2019-02-01 00:00:00;2019-05-06;200;Pagado;cash;1
971;2019-03-01 00:00:00;2019-07-01 00:00:00;2019-05-07;100;Pagado;cash;1
971;2019-08-01 00:00:00;2020-05-01 00:00:00;2019-12-05;200;Pagado;cash;1
971;2020-06-01 00:00:00;2021-03-01 00:00:00;2020-12-11;200;Pagado;cash;1
971;2021-04-01 00:00:00;2022-01-01 00:00:00;2021-08-25;200;Pagado;cash;1
971;2022-02-01 00:00:00;2022-12-01 00:00:00;2022-06-20;220;Pagado;cash;1
971;2024-01-01 00:00:00;2025-02-01 00:00:00;2024-12-03;420;Pagado;cash;1
971;2025-03-01 00:00:00;2026-03-01 00:00:00;2025-11-19;390;Pagado;cash;1
973;2003-04-01 00:00:00;2003-09-01 00:00:00;2003-10-09;360;Pagado;cash;1
973;2003-10-01 00:00:00;2004-02-01 00:00:00;2003-12-24;100;Pagado;cash;1
973;2004-09-01 00:00:00;2005-01-01 00:00:00;2004-12-20;100;Pagado;cash;1
973;2005-06-01 00:00:00;2005-08-01 00:00:00;2005-07-07;60;Pagado;cash;1
973;2005-09-01 00:00:00;2005-10-01 00:00:00;2005-07-07;40;Pagado;cash;1
973;2005-11-01 00:00:00;2007-03-01 00:00:00;2007-03-20;340;Pagado;cash;1
973;2007-06-01 00:00:00;2007-07-01 00:00:00;2007-08-21;40;Pagado;cash;1
973;2007-08-01 00:00:00;2008-12-01 00:00:00;2008-02-26;100;Pagado;cash;1
973;2008-01-01 00:00:00;2008-10-01 00:00:00;2008-12-13;200;Pagado;cash;1
973;2008-11-01 00:00:00;2009-01-01 00:00:00;2009-02-10;60;Pagado;cash;1
973;2009-02-01 00:00:00;2009-07-01 00:00:00;2009-08-21;120;Pagado;cash;1
973;2009-02-01 00:00:00;2009-06-01 00:00:00;2009-09-03;100;Pagado;cash;1
973;2009-07-01 00:00:00;2010-06-01 00:00:00;2010-06-05;240;Pagado;cash;1
973;2010-07-01 00:00:00;2010-12-01 00:00:00;2010-12-03;120;Pagado;cash;1
973;2011-01-01 00:00:00;2011-02-01 00:00:00;2011-02-28;40;Pagado;cash;1
973;2011-03-01 00:00:00;2011-07-01 00:00:00;2011-08-31;100;Pagado;cash;1
973;2011-08-01 00:00:00;2011-12-01 00:00:00;2011-12-13;100;Pagado;cash;1
973;2012-01-01 00:00:00;2012-12-01 00:00:00;2012-12-24;240;Pagado;cash;1
973;2013-01-01 00:00:00;2013-12-01 00:00:00;2013-12-23;240;Pagado;cash;1
973;2014-01-01 00:00:00;2014-10-01 00:00:00;2014-11-11;200;Pagado;cash;1
973;2014-11-01 00:00:00;2014-12-01 00:00:00;2014-12-17;40;Pagado;cash;1
973;2015-01-01 00:00:00;2015-12-01 00:00:00;2016-01-12;240;Pagado;cash;1
973;2016-01-01 00:00:00;2016-10-01 00:00:00;2016-11-16;200;Pagado;cash;1
973;2016-11-01 00:00:00;2017-01-01 00:00:00;2017-02-08;60;Pagado;cash;1
973;2017-02-01 00:00:00;2017-12-01 00:00:00;2018-01-02;220;Pagado;cash;1
973;2018-01-01 00:00:00;2018-07-01 00:00:00;2018-08-14;140;Pagado;cash;1
973;2018-08-01 00:00:00;2018-12-01 00:00:00;2018-11-07;100;Pagado;cash;1
973;2019-01-01 00:00:00;2019-10-01 00:00:00;2019-11-18;200;Pagado;cash;1
973;2019-11-01 00:00:00;2020-12-01 00:00:00;2020-11-30;280;Pagado;cash;1
973;2021-01-01 00:00:00;2022-02-01 00:00:00;2021-12-20;280;Pagado;cash;1
973;2022-03-01 00:00:00;2022-12-01 00:00:00;2022-12-06;200;Pagado;cash;1
973;2023-01-01 00:00:00;2023-12-01 00:00:00;2023-12-21;240;Pagado;cash;1
973;2024-01-01 00:00:00;2024-12-01 00:00:00;2024-12-19;360;Pagado;cash;1
973;2025-01-01 00:00:00;2025-12-01 00:00:00;2025-11-29;360;Pagado;cash;1
974;2002-04-01 00:00:00;2002-10-01 00:00:00;2003-04-14;140;Pagado;cash;1
974;2002-11-01 00:00:00;2003-11-01 00:00:00;2004-03-22;260;Pagado;cash;1
974;2003-12-01 00:00:00;2004-01-01 00:00:00;2004-03-22;40;Pagado;cash;1
974;2003-12-01 00:00:00;2005-01-01 00:00:00;2005-03-23;280;Pagado;cash;1
974;2005-02-01 00:00:00;2005-09-01 00:00:00;2005-10-18;160;Pagado;cash;1
974;2005-10-01 00:00:00;2005-12-01 00:00:00;2006-04-13;60;Pagado;cash;1
974;2005-10-01 00:00:00;2006-02-01 00:00:00;2007-03-27;100;Pagado;cash;1
974;2005-10-01 00:00:00;2007-12-01 00:00:00;2008-12-31;540;Pagado;cash;1
974;2005-10-01 00:00:00;2009-01-01 00:00:00;2010-12-20;800;Pagado;cash;1
974;2009-02-01 00:00:00;2010-07-01 00:00:00;2011-12-13;360;Pagado;cash;1
974;2010-08-01 00:00:00;2011-10-01 00:00:00;2012-12-21;300;Pagado;cash;1
974;2011-11-01 00:00:00;2013-01-01 00:00:00;2013-12-12;300;Pagado;cash;1
974;2013-02-01 00:00:00;2014-04-01 00:00:00;2014-12-23;300;Pagado;cash;1
974;2014-05-01 00:00:00;2016-05-01 00:00:00;2016-12-12;500;Pagado;cash;1
974;2016-06-01 00:00:00;2017-09-01 00:00:00;2017-09-28;320;Pagado;cash;1
974;2017-10-01 00:00:00;2018-12-01 00:00:00;2018-11-14;300;Pagado;cash;1
974;2019-01-01 00:00:00;2019-12-01 00:00:00;2019-11-15;240;Pagado;cash;1
974;2020-01-01 00:00:00;2020-10-01 00:00:00;2020-11-16;200;Pagado;cash;1
974;2020-11-01 00:00:00;2020-12-01 00:00:00;2020-12-21;40;Pagado;cash;1
974;2021-01-01 00:00:00;2021-12-01 00:00:00;2021-12-15;240;Pagado;cash;1
974;2022-01-01 00:00:00;2022-09-01 00:00:00;2022-09-21;180;Pagado;cash;1
974;2022-10-01 00:00:00;2022-11-01 00:00:00;2022-12-21;40;Pagado;cash;1
974;2022-12-01 00:00:00;2023-12-01 00:00:00;2023-11-30;260;Pagado;cash;1
974;2024-01-01 00:00:00;2024-12-01 00:00:00;2024-11-12;360;Pagado;cash;1
974;2025-01-01 00:00:00;2025-03-01 00:00:00;2025-04-08;90;Pagado;cash;1
974;2025-04-01 00:00:00;2025-05-01 00:00:00;2025-06-12;60;Pagado;cash;1
974;2025-06-01 00:00:00;2025-12-01 00:00:00;2025-12-15;210;Pagado;cash;1
975;2002-04-01 00:00:00;2002-07-01 00:00:00;2002-09-16;80;Pagado;cash;1
975;2002-08-01 00:00:00;2003-12-01 00:00:00;2003-03-14;100;Pagado;cash;1
975;2003-03-01 00:00:00;2003-03-01 00:00:00;2004-09-22;20;Pagado;cash;1
976;2002-04-01 00:00:00;2002-10-01 00:00:00;2003-04-30;140;Pagado;cash;1
977;2002-04-01 00:00:00;2002-04-01 00:00:00;2002-12-18;20;Pagado;cash;1
977;2002-06-01 00:00:00;2002-06-01 00:00:00;2004-01-22;20;Pagado;cash;1
977;2002-07-01 00:00:00;2002-07-01 00:00:00;2004-03-22;20;Pagado;cash;1
977;2002-08-01 00:00:00;2002-08-01 00:00:00;2004-03-23;20;Pagado;cash;1
977;2002-09-01 00:00:00;2002-10-01 00:00:00;2004-04-14;40;Pagado;cash;1
980;2002-05-01 00:00:00;2002-09-01 00:00:00;2002-10-08;100;Pagado;cash;1
980;2002-10-01 00:00:00;2003-02-01 00:00:00;2003-06-04;100;Pagado;cash;1
980;2003-03-01 00:00:00;2003-07-01 00:00:00;2003-07-26;100;Pagado;cash;1
980;2003-08-01 00:00:00;2003-12-01 00:00:00;2004-03-10;100;Pagado;cash;1
980;2004-10-01 00:00:00;2004-11-01 00:00:00;2004-12-29;40;Pagado;cash;1
980;2004-12-01 00:00:00;2005-07-01 00:00:00;2005-07-18;160;Pagado;cash;1
980;2005-08-01 00:00:00;2005-12-01 00:00:00;2006-03-30;100;Pagado;cash;1
980;2006-01-01 00:00:00;2006-10-01 00:00:00;2006-12-28;200;Pagado;cash;1
980;2006-11-01 00:00:00;2006-12-01 00:00:00;2007-01-23;40;Pagado;cash;1
980;2007-01-01 00:00:00;2007-05-01 00:00:00;2007-05-30;100;Pagado;cash;1
980;2007-06-01 00:00:00;2007-07-01 00:00:00;2007-08-21;40;Pagado;cash;1
980;2007-08-01 00:00:00;2007-12-01 00:00:00;2007-12-08;100;Pagado;cash;1
980;2008-01-01 00:00:00;2008-02-01 00:00:00;2008-03-27;40;Pagado;cash;1
980;2008-03-01 00:00:00;2008-10-01 00:00:00;2008-12-22;160;Pagado;cash;1
980;2009-04-01 00:00:00;2009-11-01 00:00:00;2009-12-15;160;Pagado;cash;1
980;2009-12-01 00:00:00;2010-11-01 00:00:00;2010-12-14;240;Pagado;cash;1
980;2011-11-01 00:00:00;2011-11-01 00:00:00;2011-12-15;20;Pagado;cash;1
980;2011-12-01 00:00:00;2012-11-01 00:00:00;2012-11-14;240;Pagado;cash;1
980;2012-12-01 00:00:00;2013-11-01 00:00:00;2013-12-04;240;Pagado;cash;1
980;2013-12-01 00:00:00;2014-11-01 00:00:00;2014-12-03;240;Pagado;cash;1
980;2014-12-01 00:00:00;2015-11-01 00:00:00;2015-12-07;240;Pagado;cash;1
980;2015-12-01 00:00:00;2016-11-01 00:00:00;2016-11-09;240;Pagado;cash;1
980;2016-12-01 00:00:00;2017-02-01 00:00:00;2024-07-02;60;Pagado;cash;1
981;2002-05-01 00:00:00;2005-05-01 00:00:00;2005-06-02;540;Pagado;cash;1
982;2002-05-01 00:00:00;2002-09-01 00:00:00;2004-01-21;100;Pagado;cash;1
982;2002-10-01 00:00:00;2003-02-01 00:00:00;2008-07-02;100;Pagado;cash;1
982;2003-03-01 00:00:00;2003-12-01 00:00:00;2008-08-19;200;Pagado;cash;1
982;2004-01-01 00:00:00;2004-10-01 00:00:00;2008-09-09;200;Pagado;cash;1
982;2004-11-01 00:00:00;2005-08-01 00:00:00;2008-11-19;200;Pagado;cash;1
983;2002-05-01 00:00:00;2002-10-01 00:00:00;2003-04-14;120;Pagado;cash;1
983;2002-11-01 00:00:00;2003-09-01 00:00:00;2003-10-08;220;Pagado;cash;1
983;2003-10-01 00:00:00;2004-02-01 00:00:00;2004-09-15;100;Pagado;cash;1
983;2004-03-01 00:00:00;2005-05-01 00:00:00;2008-11-17;300;Pagado;cash;1
983;2005-06-01 00:00:00;2006-05-01 00:00:00;2009-01-29;200;Pagado;cash;1
983;2006-04-01 00:00:00;2007-01-01 00:00:00;2010-05-28;200;Pagado;cash;1
983;2007-02-01 00:00:00;2007-09-01 00:00:00;2010-06-23;160;Pagado;cash;1
983;2007-10-01 00:00:00;2008-07-01 00:00:00;2011-02-19;200;Pagado;cash;1
983;2008-08-01 00:00:00;2010-03-01 00:00:00;2012-03-05;400;Pagado;cash;1
984;2002-05-01 00:00:00;2002-09-01 00:00:00;2003-05-12;100;Pagado;cash;1
984;2002-10-01 00:00:00;2002-12-01 00:00:00;2003-08-13;60;Pagado;cash;1
984;2003-01-01 00:00:00;2003-01-01 00:00:00;2003-08-28;20;Pagado;cash;1
984;2003-02-01 00:00:00;2003-09-01 00:00:00;2003-10-10;160;Pagado;cash;1
984;2003-10-01 00:00:00;2003-10-01 00:00:00;2003-11-21;20;Pagado;cash;1
984;2003-11-01 00:00:00;2003-11-01 00:00:00;2004-01-08;20;Pagado;cash;1
984;2003-12-01 00:00:00;2003-12-01 00:00:00;2004-01-21;20;Pagado;cash;1
985;2002-05-01 00:00:00;2002-06-01 00:00:00;2003-12-23;40;Pagado;cash;1
985;2002-07-01 00:00:00;2006-03-01 00:00:00;2006-02-18;900;Pagado;cash;1
985;2006-04-01 00:00:00;2006-05-01 00:00:00;2006-11-08;40;Pagado;cash;1
985;2007-01-01 00:00:00;2007-03-01 00:00:00;2007-06-15;60;Pagado;cash;1
985;2007-04-01 00:00:00;2007-04-01 00:00:00;2007-06-15;20;Pagado;cash;1
985;2007-05-01 00:00:00;2007-06-01 00:00:00;2007-09-07;40;Pagado;cash;1
985;2007-07-01 00:00:00;2007-11-01 00:00:00;2007-12-21;100;Pagado;cash;1
985;2007-12-01 00:00:00;2008-11-01 00:00:00;2008-12-23;240;Pagado;cash;1
985;2008-12-01 00:00:00;2009-11-01 00:00:00;2009-12-10;240;Pagado;cash;1
985;2009-12-01 00:00:00;2010-11-01 00:00:00;2010-12-16;240;Pagado;cash;1
985;2010-12-01 00:00:00;2011-02-01 00:00:00;2011-08-11;60;Pagado;cash;1
985;2011-03-01 00:00:00;2011-12-01 00:00:00;2011-12-21;200;Pagado;cash;1
985;2012-01-01 00:00:00;2012-11-01 00:00:00;2012-11-19;220;Pagado;cash;1
985;2012-12-01 00:00:00;2013-11-01 00:00:00;2013-12-12;240;Pagado;cash;1
985;2013-12-01 00:00:00;2014-07-01 00:00:00;2014-11-27;160;Pagado;cash;1
985;2014-08-01 00:00:00;2014-12-01 00:00:00;2014-12-12;100;Pagado;cash;1
985;2015-01-01 00:00:00;2015-11-01 00:00:00;2015-12-04;220;Pagado;cash;1
985;2015-12-01 00:00:00;2016-02-01 00:00:00;2016-08-17;60;Pagado;cash;1
985;2016-03-01 00:00:00;2016-12-01 00:00:00;2016-12-09;140;Pagado;cash;1
985;2016-10-01 00:00:00;2016-11-01 00:00:00;2016-12-09;40;Pagado;cash;1
985;2016-12-01 00:00:00;2017-09-01 00:00:00;2017-10-12;200;Pagado;cash;1
985;2017-10-01 00:00:00;2017-12-01 00:00:00;2017-12-11;60;Pagado;cash;1
985;2018-01-01 00:00:00;2018-03-01 00:00:00;2018-03-14;60;Pagado;cash;1
985;2018-04-01 00:00:00;2018-05-01 00:00:00;2018-05-04;40;Pagado;cash;1
985;2018-04-01 00:00:00;2018-12-01 00:00:00;2018-10-24;180;Pagado;cash;1
985;2019-01-01 00:00:00;2019-12-01 00:00:00;2019-11-15;240;Pagado;cash;1
985;2020-01-01 00:00:00;2020-12-01 00:00:00;2020-11-24;240;Pagado;cash;1
985;2021-01-01 00:00:00;2021-09-01 00:00:00;2021-08-16;180;Pagado;cash;1
985;2021-10-01 00:00:00;2021-12-01 00:00:00;2021-11-29;60;Pagado;cash;1
985;2022-01-01 00:00:00;2022-12-01 00:00:00;2022-09-20;240;Pagado;cash;1
985;2023-01-01 00:00:00;2023-12-01 00:00:00;2023-11-29;240;Pagado;cash;1
985;2024-01-01 00:00:00;2024-12-01 00:00:00;2024-12-10;360;Pagado;cash;1
985;2025-01-01 00:00:00;2025-12-01 00:00:00;2025-12-16;360;Pagado;cash;1
985;2006-06-01 00:00:00;2006-10-01 00:00:00;;140;Pagado;cash;1
986;2002-05-01 00:00:00;2002-09-01 00:00:00;2003-10-11;100;Pagado;cash;1
986;2002-10-01 00:00:00;2002-11-01 00:00:00;2004-07-29;40;Pagado;cash;1
986;2002-12-01 00:00:00;2005-10-01 00:00:00;2010-07-27;700;Pagado;cash;1
987;2002-08-01 00:00:00;2002-12-01 00:00:00;2004-12-09;100;Pagado;cash;1
987;2003-01-01 00:00:00;2003-01-01 00:00:00;2005-03-10;20;Pagado;cash;1
987;2003-02-01 00:00:00;2003-11-01 00:00:00;2005-04-29;200;Pagado;cash;1
987;2003-12-01 00:00:00;2005-06-01 00:00:00;2005-07-22;380;Pagado;cash;1
987;2005-07-01 00:00:00;2005-07-01 00:00:00;2005-08-24;20;Pagado;cash;1
987;2005-08-01 00:00:00;2005-10-01 00:00:00;2005-11-22;60;Pagado;cash;1
987;2005-11-01 00:00:00;2005-12-01 00:00:00;2007-11-20;40;Pagado;cash;1
987;2006-01-01 00:00:00;2010-02-01 00:00:00;2017-10-13;1000;Pagado;cash;1
988;2003-03-01 00:00:00;2003-03-01 00:00:00;2002-02-17;20;Pagado;cash;1
988;2002-05-01 00:00:00;2002-08-01 00:00:00;2002-08-07;80;Pagado;cash;1
988;2002-09-01 00:00:00;2002-12-01 00:00:00;2002-12-12;80;Pagado;cash;1
988;2003-01-01 00:00:00;2003-01-01 00:00:00;2003-01-09;20;Pagado;cash;1
988;2003-02-01 00:00:00;2003-02-01 00:00:00;2003-01-09;20;Pagado;cash;1
989;2002-09-01 00:00:00;2003-01-01 00:00:00;2003-04-09;100;Pagado;cash;1
989;2004-05-01 00:00:00;2004-06-01 00:00:00;2007-03-14;40;Pagado;cash;1
989;2004-07-01 00:00:00;2004-11-01 00:00:00;2008-01-10;100;Pagado;cash;1
989;2004-12-01 00:00:00;2006-12-01 00:00:00;2021-08-12;500;Pagado;cash;1
989;2007-01-01 00:00:00;2007-12-01 00:00:00;2021-09-15;240;Pagado;cash;1
989;2008-01-01 00:00:00;2008-12-01 00:00:00;2021-11-01;240;Pagado;cash;1
989;2009-01-01 00:00:00;2010-12-01 00:00:00;2021-12-13;480;Pagado;cash;1
989;2011-01-01 00:00:00;2011-12-01 00:00:00;2022-05-16;240;Pagado;cash;1
989;2012-01-01 00:00:00;2013-12-01 00:00:00;2022-10-11;480;Pagado;cash;1
989;2014-01-01 00:00:00;2015-12-01 00:00:00;2022-12-08;480;Pagado;cash;1
989;2016-01-01 00:00:00;2017-12-01 00:00:00;2023-04-21;480;Pagado;cash;1
990;2002-06-01 00:00:00;2002-12-01 00:00:00;2003-12-23;140;Pagado;cash;1
990;2003-01-01 00:00:00;2003-01-01 00:00:00;2004-03-18;20;Pagado;cash;1
990;2003-12-01 00:00:00;2004-12-01 00:00:00;2004-11-27;260;Pagado;cash;1
990;2005-01-01 00:00:00;2006-12-01 00:00:00;2006-12-22;480;Pagado;cash;1
990;2007-01-01 00:00:00;2007-12-01 00:00:00;2007-12-18;240;Pagado;cash;1
990;2008-01-01 00:00:00;2008-08-01 00:00:00;2008-09-30;160;Pagado;cash;1
990;2008-09-01 00:00:00;2008-11-01 00:00:00;2008-12-22;60;Pagado;cash;1
990;2008-12-01 00:00:00;2009-01-01 00:00:00;2009-01-12;40;Pagado;cash;1
990;2009-02-01 00:00:00;2010-04-01 00:00:00;2010-12-30;300;Pagado;cash;1
990;2010-05-01 00:00:00;2010-09-01 00:00:00;2011-12-19;100;Pagado;cash;1
990;2010-10-01 00:00:00;2011-02-01 00:00:00;2011-12-19;100;Pagado;cash;1
990;2011-03-01 00:00:00;2011-12-01 00:00:00;2011-12-21;200;Pagado;cash;1
990;2012-01-01 00:00:00;2012-01-01 00:00:00;2012-02-07;20;Pagado;cash;1
990;2012-02-01 00:00:00;2012-04-01 00:00:00;2012-06-01;60;Pagado;cash;1
990;2012-05-01 00:00:00;2012-12-01 00:00:00;2012-11-09;160;Pagado;cash;1
990;2013-01-01 00:00:00;2013-12-01 00:00:00;2013-12-19;240;Pagado;cash;1
990;2014-01-01 00:00:00;2014-12-01 00:00:00;2014-12-30;240;Pagado;cash;1
990;2015-01-01 00:00:00;2015-12-01 00:00:00;2015-12-03;240;Pagado;cash;1
990;2016-01-01 00:00:00;2018-01-01 00:00:00;2019-12-11;500;Pagado;cash;1
990;2018-02-01 00:00:00;2018-11-01 00:00:00;2020-08-21;200;Pagado;cash;1
990;2021-01-01 00:00:00;2021-12-01 00:00:00;2021-12-14;240;Pagado;cash;1
990;2022-01-01 00:00:00;2022-12-01 00:00:00;2022-09-23;240;Pagado;cash;1
990;2023-01-01 00:00:00;2023-12-01 00:00:00;2023-12-29;240;Pagado;cash;1
990;2024-01-01 00:00:00;2024-10-01 00:00:00;2024-12-03;300;Pagado;cash;1
990;2024-11-01 00:00:00;2024-12-01 00:00:00;2025-01-03;60;Pagado;cash;1
990;2025-01-01 00:00:00;2025-12-01 00:00:00;2025-12-23;360;Pagado;cash;1
992;2002-06-01 00:00:00;2002-08-01 00:00:00;2002-09-16;60;Pagado;cash;1
996;2002-08-01 00:00:00;2002-09-01 00:00:00;2003-08-28;40;Pagado;cash;1
996;2002-10-01 00:00:00;2002-12-01 00:00:00;2003-10-31;60;Pagado;cash;1
996;2003-01-01 00:00:00;2003-03-01 00:00:00;2004-03-19;60;Pagado;cash;1
996;2004-05-01 00:00:00;2004-05-01 00:00:00;2004-12-14;20;Pagado;cash;1
996;2003-06-01 00:00:00;2003-10-01 00:00:00;2007-01-30;100;Pagado;cash;1
996;2003-11-01 00:00:00;2004-03-01 00:00:00;2007-01-31;100;Pagado;cash;1
996;2004-04-01 00:00:00;2004-08-01 00:00:00;2007-02-27;100;Pagado;cash;1
996;2004-09-01 00:00:00;2005-01-01 00:00:00;2007-03-05;100;Pagado;cash;1
996;2005-02-01 00:00:00;2005-06-01 00:00:00;2007-03-30;100;Pagado;cash;1
996;2005-07-01 00:00:00;2005-08-01 00:00:00;2007-06-26;40;Pagado;cash;1
996;2005-09-01 00:00:00;2005-09-01 00:00:00;2007-08-17;20;Pagado;cash;1
996;2005-10-01 00:00:00;2007-10-01 00:00:00;2014-12-16;500;Pagado;cash;1
996;2007-11-01 00:00:00;2008-08-01 00:00:00;2014-12-19;200;Pagado;cash;1
996;2008-09-01 00:00:00;2009-01-01 00:00:00;2015-02-05;100;Pagado;cash;1
996;2009-02-01 00:00:00;2009-06-01 00:00:00;2015-04-28;100;Pagado;cash;1
996;2009-07-01 00:00:00;2009-11-01 00:00:00;2015-11-25;100;Pagado;cash;1
996;2009-12-01 00:00:00;2010-04-01 00:00:00;2015-12-02;100;Pagado;cash;1
996;2010-05-01 00:00:00;2010-09-01 00:00:00;2015-12-10;100;Pagado;cash;1
996;2010-10-01 00:00:00;2011-02-01 00:00:00;2016-11-21;100;Pagado;cash;1
996;2011-03-01 00:00:00;2011-07-01 00:00:00;2016-12-02;100;Pagado;cash;1
996;2011-08-01 00:00:00;2011-12-01 00:00:00;2016-12-09;100;Pagado;cash;1
996;2012-01-01 00:00:00;2012-07-01 00:00:00;2017-10-17;140;Pagado;cash;1
996;2012-08-01 00:00:00;2013-01-01 00:00:00;2017-12-07;120;Pagado;cash;1
996;2013-02-01 00:00:00;2018-07-01 00:00:00;2018-11-13;120;Pagado;cash;1
996;2013-08-01 00:00:00;2014-01-01 00:00:00;2018-11-29;120;Pagado;cash;1
996;2014-02-01 00:00:00;2014-06-01 00:00:00;2018-12-11;100;Pagado;cash;1
